ConsentID,WellNumber,MaxFlowRate,StreamDepletionFlow,MaxHourlyVolume,MaxdailyVolume,MaxWeeklyVolume,MaxMonthlyVolume,MaxYearlyVolume,Aquifer,B1_APPL_STATUS,#Wells,WM_Accela,#WaterMeters,FMU,Rohe,Type,WellsDtbAquifer,B1_X_COORD,B1_Y_COORD,EastingTM,NorthingTM,ConsentCommencementDate,ConsentExpiryDate,ConsentIssued,Consumptive,USE1,USE2
2002.171,F40/0292,2.5,,,180,,,65880,Wanaka - Cardrona,Current,1,WM0220,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,West Wanaka Basin Cardrona Gravel,1293844,5039000.5,1293861.06,5039026.16,03/07/2005,03/07/2030,03/07/2005,Yes,Water Supply Communal,Water Supply Communal
2007.058,F40/0299,4.2,,,,,,65654.88,Miscellaneous,Current,1,,,Clutha / Mata-Au,Upper Lakes Rohe,Groundwater Take,,1283109,5046078,1283133.94,5046056.3,05/13/2008,07/01/2042,05/13/2008,Yes,Water Supply Communal,Water Supply Communal
RM11.177.01,F40/0304,12,,,460,,14260,167900,Wanaka - Cardrona,Current,1,WM0592,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,East Wanaka Basin Cardrona Gravel,1299625,5042176,1299618.62,5042186.69,09/02/2011,08/30/2036,09/02/2011,Yes,Water Supply Communal,Commercial/Industrial
2009.361,F40/0305,24,1,,2049.62,14343,61488,235825,Wanaka - Cardrona,Current,1,WM0927,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,East Wanaka Basin Cardrona Gravel,1296187,5041699,1296187.16,5041698.98,06/30/2010,03/23/2035,06/30/2010,Yes,Single Household/Stockwater,Irrigation
2008.277.V2,F40/0316,3.2,,,160,,3123,24990,Wanaka - Cardrona,Current,1,WM0902,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,East Wanaka Basin Cardrona Gravel,1299526,5041685,1299538.84,5041766.3,06/25/2008,06/01/2033,06/25/2008,Yes,Single Household/Stockwater,Irrigation
RM21.255.01,F40/0319,1,,,5.9,,120,915,,Current,1,WM1508,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,West Wanaka Basin Cardrona Gravel,1297623,5044501,1297623,5044501,06/17/2021,06/14/2027,06/15/2021,Yes,Irrigation,Dairy Shed/Stockwater
2009.296.V1,F40/0331,1.5,,,75,525,2100,18000,Wanaka - Cardrona,Current,1,WM0924,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,West Wanaka Basin Cardrona Gravel,1295083,5041633,1295082.29,5041632.19,10/08/2009,09/30/2034,10/08/2009,Yes,Irrigation,Irrigation
2010.075.V1,F40/0334,14,,,850,,25765,119369,Wanaka - Cardrona,Current,1,WM0935,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,East Wanaka Basin Cardrona Gravel,1298649,5041794,1298655,5041790,03/30/2010,04/01/2035,03/30/2010,Yes,Single Household/Stockwater,Irrigation
2009.106,F40/0335,25,,,2160,,64733,237353,Wanaka - Cardrona,Current,1,WM0919,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,East Wanaka Basin Cardrona Gravel,1294901,5038893,1294901,5038893,11/23/2009,11/20/2034,11/23/2009,Yes,Irrigation,Irrigation
2010.107.V1,F40/0337,17,,,170,1193,5270,28976,Wanaka - Cardrona,Current,1,WM0938,1,Clutha / Mata-Au,Upper Lakes Rohe,Groundwater Take,West Wanaka Basin Cardrona Gravel,1293874,5044726,1293871,5044729,04/29/2010,04/28/2045,04/29/2010,Yes,Irrigation,Irrigation
RM14.265.01,F40/0358,10.5,0,,247.5,1733,7673,70835,Wanaka - Cardrona,Current,1,WM1358,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,West Wanaka Basin Cardrona Gravel,1294303,5040973,1294303,5040973,11/26/2014,11/19/2044,11/26/2014,Yes,Water Supply Communal,Dairy Shed/Stockwater
RM14.345.01,F40/0359,38,36.5,136.8,3283.2,22982.4,50000,207000,Wanaka - Cardrona,Current,1,WM0987,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,East Wanaka Basin Cardrona Gravel,1293761,5038089,1293762,5038084,06/23/2015,05/01/2040,06/23/2015,Yes,Irrigation,Irrigation
RM16.191.01,F40/0375,3.5,,,154,,4669,37352,Wanaka - Cardrona,Current,1,WM1312,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,East Wanaka Basin Cardrona Gravel,1298821,5041449,1298821,5041449,05/01/2017,07/01/2051,08/10/2016,Yes,Irrigation,Irrigation
RM16.305.01,F40/0380,15,,,624,,19000,115500,Wakatipu Basin,Current,1,WM0541,2,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Wanaka Basin Cardrona Gravel,1298782,5041652,1298779,5041655,05/01/2017,02/01/2052,02/09/2017,Yes,Irrigation,Irrigation
RM16.305.01,F40/0380,15,,,624,,19000,115500,Wakatipu Basin,Current,1,WM1170,2,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Wanaka Basin Cardrona Gravel,1298782,5041652,1298779,5041655,05/01/2017,02/01/2052,02/09/2017,Yes,Irrigation,Irrigation
2003.957.V1,F41/0038,6.1,,,300,,9150,73200,Wakatipu Basin,Current,1,WM0373,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Shotover Alluvial Ribbon,1263739.5,5010562,1263716.26,5010527.85,01/13/2009,12/17/2039,01/13/2009,Yes,Water Supply Communal,Water Supply Communal
2001.685.V1,F41/0043,1.5,,,36,,,13176,Wakatipu Basin,Current,1,WM0100,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Speargrass-Hawthorn,1266026.5,5010816.5,1266035.91,5010795.63,12/19/2001,12/12/2026,12/19/2001,Yes,Water Supply Communal,Irrigation
2002.728.V1,F41/0050,5.94,,,400,,,36000,Wakatipu Basin,Current,1,WM0290,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Shotover Alluvial Ribbon,1264817,5010629,1264737,5010726,01/16/2003,03/26/2028,01/16/2003,Yes,Water Supply Communal,Irrigation
2004.932,F41/0102,2.22,,,,,953,7060.5,Wakatipu Basin,Current,1,WM0797,2,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Upper Mill Creek,1265619.5,5013962.5,1265624.32,5013992.29,12/02/2004,12/01/2029,12/02/2004,Yes,Water Supply Communal,Irrigation
2004.932,F41/0102,2.22,,,,,953,7060.5,Wakatipu Basin,Current,1,WM0798,2,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Upper Mill Creek,1265619.5,5013962.5,1265624.32,5013992.29,12/02/2004,12/01/2029,12/02/2004,Yes,Water Supply Communal,Irrigation
2002.727,F41/0111,2.22,,,150,,,13500,Wakatipu Basin,Current,1,WM0289,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Shotover Alluvial Ribbon,1264797.5,5010658,1264784.23,5010694.5,03/01/2003,03/26/2028,03/01/2003,,Water Supply Communal,Irrigation
97251,F41/0118,0.97,,,10,,,3660,Wakatipu Basin,Current,1,,,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Morven,1272336,5010231,1272347.77,5010225.44,09/04/1997,08/15/2022,09/04/1997,,Water Supply Communal,Single Household/Stockwater
2007.615.V1,F41/0129,1.33,,,100,,,36600,Miscellaneous,Current,1,WM1503,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,,1281139,5005639,1281038.63,5005538.48,09/26/2008,04/01/2043,09/26/2008,Yes,Water Supply Communal,Water Supply Communal
2003.702,F41/0130,,,,,,,,Clutha Outwash Gravels,Current,1,WM0076,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,,1299257,5001028,1299255.26,5001003.79,02/01/2004,11/07/2028,02/01/2004,Yes,Irrigation,Irrigation
RM17.087.01,F41/0138,7,,,194,,6026,36867,Cromwell Terrace,Current,1,WM1408,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Cromwell Terrace,1299058,5002052,1299060.05,5002093.51,08/24/2017,05/01/2052,05/30/2017,Yes,Water Supply Communal,Irrigation
2006.344.V1,F41/0160,0.8,,,16.8,,504,6048,Wakatipu Basin,Current,1,W0864,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Speargrass-Hawthorn,1264815.5,5012331,1264820.86,5012362.83,05/18/2007,05/01/2032,05/18/2007,Yes,Water Supply Communal,Water Supply Communal
2006.344.V1,F41/0160,0.8,,,16.8,,504,6048,Wakatipu Basin,Current,1,WM0864,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Speargrass-Hawthorn,1264815.5,5012331,1264820.86,5012362.83,05/18/2007,05/01/2032,05/18/2007,Yes,Water Supply Communal,Water Supply Communal
RM21.622.01,F41/0176 ,,,,,,,,Unknown Aquifer,Current,1,,,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,,1275244,5012039,1275244,5012039,12/22/2021,12/16/2036,12/22/2021,Yes,Water Supply Communal,Water Supply Communal
96129,F41/0178,0.85,,,72,,,26280,Miscellaneous,Current,1,,,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,,1299419,5000925,1299380,5000994,12/06/1996,11/01/2031,12/06/1996,Yes,,
2000.057,F41/0186,4,,,225,,,20250,Wakatipu Basin,Current,1,,,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Speargrass-Hawthorn,1265133,5011123,1265117.26,5011129.75,01/10/2001,12/15/2025,01/10/2001,Yes,Water Supply Communal,Irrigation
RM17.245.01,F41/0214,4,0,,345.6,,10714,126144,Cromwell Terrace,Current,1,WM1455,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Cromwell Terrace,1297927,5003173,1297921,5003166,03/20/2018,09/01/2047,09/27/2017,Yes,Commercial/Industrial,Commercial/Industrial
2002.666,F41/0219,2.8,,,240,1680,7440,87840,Wakatipu Basin,Current,1,WM0284,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Speargrass-Hawthorn,1265900,5009993,1265618.78,5010029,11/04/2002,11/01/2027,11/04/2002,Yes,Water Supply Communal,Water Supply Communal
97166.V1,F41/0232,4.9,,17.64,423.36,,,154949,Miscellaneous,Current,1,WM0979,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,,1286846,5003942,1286745.33,5004142.53,05/08/1998,10/01/2032,05/08/1998,,Waste/Sewage Treatment,Waste/Sewage Treatment
RM19.137.01,F41/0236,1.4,,,99,3069,,24090,,Current,1,WM1536,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Shotover Alluvial Ribbon,1262848,5009288,1262848,5009288,03/06/2020,03/06/2040,03/06/2020,Yes,Water Supply Communal,Water Supply Communal
RM19.447.01,F41/0244,1.5,,,37,,1147,13505,,Current,1,WM1544,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Upper Mill Creek,1261813,5012028,1261512.69,5011827.35,02/28/2020,02/26/2035,02/26/2020,Yes,,
RM19.410.01,F41/0246,108,108,,7800,,234000,1274200,Unknown,Current,4,WM0458,4,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Arrow-Bush Ribbon,1270837.75,5015585.25,1270572.23,5015553.17,02/25/2021,10/30/2035,10/30/2020,Yes,Water Supply Town Supply,Water Supply Town Supply
RM19.410.01,F41/0246,108,108,,7800,,234000,1274200,Unknown,Current,4,WM0459,4,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Arrow-Bush Ribbon,1270837.75,5015585.25,1270572.23,5015553.17,02/25/2021,10/30/2035,10/30/2020,Yes,Water Supply Town Supply,Water Supply Town Supply
RM19.410.01,F41/0246,108,108,,7800,,234000,1274200,Unknown,Current,4,WM0594,4,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Arrow-Bush Ribbon,1270837.75,5015585.25,1270572.23,5015553.17,02/25/2021,10/30/2035,10/30/2020,Yes,Water Supply Town Supply,Water Supply Town Supply
RM19.410.01,F41/0246,108,108,,7800,,234000,1274200,Unknown,Current,4,WM0595,4,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Arrow-Bush Ribbon,1270837.75,5015585.25,1270572.23,5015553.17,02/25/2021,10/30/2035,10/30/2020,Yes,Water Supply Town Supply,Water Supply Town Supply
2008.613,F41/0250,1,,,20.8,,649,5396,Wakatipu Basin,Current,1,WM0488,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,,1270849,5014477,1270920.45,5014538.41,02/09/2009,02/10/2034,02/09/2009,Yes,Water Supply Communal,Water Supply Communal
RM20.043.01,F41/0251,,,,544,,16510,57008,Unknown,Current,1,WM0075,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,,1299342,5000949,1299342.38,5000953.84,06/19/2020,06/19/2045,06/19/2020,Yes,Water Supply Communal,Commercial/Industrial
2000.161,F41/0253,25,,,,,,94800,Cromwell Terrace,Current,1,WM0007,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Cromwell Terrace,1299105,5005569,1299104.78,5005569.42,05/24/2000,05/26/2025,05/24/2000,Yes,Irrigation,Frostfighting
RM20.107.01,F41/0256,6.5,,,233,,7350,25500,Unknown,Current,1,WM1459,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Unnamed,1297254,4999418,1297259.12,4999448.55,08/28/2020,08/28/2045,08/28/2020,Yes,Irrigation,Irrigation
RM19.410.01,F41/0258,108,108,,7800,,234000,1274200,Unknown,Current,4,WM0458,4,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Arrow-Bush Ribbon,1270837.75,5015585.25,1270893.54,5015573.46,02/25/2021,10/30/2035,10/30/2020,Yes,Water Supply Town Supply,Water Supply Town Supply
RM19.410.01,F41/0258,108,108,,7800,,234000,1274200,Unknown,Current,4,WM0459,4,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Arrow-Bush Ribbon,1270837.75,5015585.25,1270893.54,5015573.46,02/25/2021,10/30/2035,10/30/2020,Yes,Water Supply Town Supply,Water Supply Town Supply
RM19.410.01,F41/0258,108,108,,7800,,234000,1274200,Unknown,Current,4,WM0594,4,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Arrow-Bush Ribbon,1270837.75,5015585.25,1270893.54,5015573.46,02/25/2021,10/30/2035,10/30/2020,Yes,Water Supply Town Supply,Water Supply Town Supply
RM19.410.01,F41/0258,108,108,,7800,,234000,1274200,Unknown,Current,4,WM0595,4,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Arrow-Bush Ribbon,1270837.75,5015585.25,1270893.54,5015573.46,02/25/2021,10/30/2035,10/30/2020,Yes,Water Supply Town Supply,Water Supply Town Supply
2003.788,F41/0268,36.4,,,786,5502,5633,6681,Cromwell Terrace,Current,1,WM0026,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Cromwell Terrace,1296689,5002568,1296721.62,5002584.67,10/14/2003,10/14/2028,10/14/2003,Yes,Irrigation,Frostfighting
2001.752.V1,F41/0270,1.4,,,,,3360,10080,Wakatipu Basin,Current,1,WM0113,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Upper Mill Creek,1264668.5,5013109.5,1264724.04,5013186.64,02/24/2005,02/18/2030,02/24/2005,Yes,Irrigation,Irrigation
2001.822,F41/0285,40,40,,2200,15400,,805200,Wakatipu Basin,Current,2,Lake Hayes Outlet at Pumphouse,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Mid Mill Creek,1269432.5,5012164.5,1269443,5012162,04/13/2006,05/20/2027,04/13/2006,Yes,Water Supply Communal,Water Supply Communal
2001.822,F41/0285,40,40,,2200,15400,,805200,Wakatipu Basin,Current,2,WM0187,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Mid Mill Creek,1269432.5,5012164.5,1269443,5012162,04/13/2006,05/20/2027,04/13/2006,Yes,Water Supply Communal,Water Supply Communal
2001.822,F41/0286,40,40,,2200,15400,,805200,Wakatipu Basin,Current,2,Lake Hayes Outlet at Pumphouse,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Mid Mill Creek,1269432.5,5012164.5,1269438,5012184,04/13/2006,05/20/2027,04/13/2006,Yes,Water Supply Communal,Water Supply Communal
2001.822,F41/0286,40,40,,2200,15400,,805200,Wakatipu Basin,Current,2,WM0187,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Mid Mill Creek,1269432.5,5012164.5,1269438,5012184,04/13/2006,05/20/2027,04/13/2006,Yes,Water Supply Communal,Water Supply Communal
2002.397,F41/0297,7.8,,,,,,92907.9,Cromwell Terrace,Current,1,WM0247,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Cromwell Terrace,1297261,5002366.667,1297271,5002398,08/05/2002,07/31/2022,08/05/2002,Yes,Single Household/Stockwater,Irrigation
2002.731,F41/0301,4.46,,,386,2702,11966,95728,Miscellaneous,Current,1,WM1387,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Unnamed,1299562.5,5010722.5,1299562.42,5010721.09,05/23/2003,04/16/2028,05/23/2003,Yes,Single Household/Stockwater,Irrigation
2004.021.V1,F41/0305,1,,,30,210,900,10800,Miscellaneous,Current,1,WM1086,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Shotover Alluvial Ribbon,1263667,5009245.5,1263578.35,5009132.2,04/13/2004,04/05/2029,04/13/2004,Yes,Water Supply Communal,Water Supply Communal
2004.219.V1,F41/0311,20,,,1728,12096,53568,214372,Miscellaneous,Current,1,WM0747,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Unnamed,1263645,5016898,1263678.7,5016960.86,04/26/2004,04/27/2029,04/26/2004,Yes,Commercial/Industrial,Commercial/Industrial
2004.641.V1,F41/0318,4,,,172,1204,4816,38528,Cromwell Terrace,Current,1,WM0777,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Cromwell Terrace,1296082,5003280.5,1296110,5003310,08/06/2004,08/17/2029,08/06/2004,,Irrigation,Irrigation
2006.377.V1,F41/0326,2.08,,,77,,,28105,Cardrona Alluvial Ribbon,Current,1,WM0865,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,,1284327,5022257,1284337.22,5022254.16,10/12/2006,10/01/2031,10/12/2006,Yes,Water Supply Communal,Irrigation
RM18.188.01,F41/0331,5.3,,,100,,1720,17640,Unknown,Current,1,WM0662,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Kawarau Alluvial Ribbon,1268667,5007619,1268667.21,5007619.17,06/18/2018,06/13/2033,06/18/2018,Yes,Irrigation,Construction/Repairs Site
RM14.077.01,F41/0331,12.2,8,,690,,21390,251850,Wakatipu Basin,Current,1,WM0662,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Kawarau Alluvial Ribbon,1268624,5007529,1268667.21,5007619.17,05/22/2014,04/23/2039,04/17/2014,Yes,Water Supply Communal,Water Supply Communal
2005.429.V1,F41/0335,5,,,432,,,53568,Miscellaneous,Current,1,WM0747,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Unnamed,1263711,5017035,1263770.63,5017161.15,07/17/2007,08/01/2032,07/17/2007,Yes,Commercial/Industrial,Commercial/Industrial
2005.430.V1,F41/0336,20,,,1728,,,214272,Miscellaneous,Current,1,WM0747,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Unnamed,1263711,5017135,1263706.62,5017094.03,07/17/2007,08/01/2032,07/17/2007,Yes,Commercial/Industrial,Commercial/Industrial
2007.242,F41/0341,1.2,0.3,,,,,12500,Wakatipu Basin,Current,1,WM0461,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,,1271622,5013638,1271701.03,5013648.16,05/22/2007,05/01/2032,05/22/2007,Yes,Water Supply Communal,Water Supply Communal
RM17.307.01,F41/0346,8.33,,,500,,15500,182500,Cardrona Aluvial Ribbon,Current,1,WM0325,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Cardrona Alluvial Ribbon,1284391,5022355,1284391.19,5022355.3,03/01/2019,12/07/2032,12/06/2017,Yes,Water Supply Communal,Water Supply Communal
RM17.111.01,F41/0350,65,44,234,5616,39312,174096,931478,Cromwell Terrace,Current,2,WM0739,2,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Cromwell Terrace,1297702.5,5002334.5,1297610,5002353,08/24/2017,05/31/2052,05/31/2017,Yes,Single Household/Stockwater,Frostfighting
RM17.111.01,F41/0350,65,44,234,5616,39312,174096,931478,Cromwell Terrace,Current,2,WM1479,2,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Cromwell Terrace,1297702.5,5002334.5,1297610,5002353,08/24/2017,05/31/2052,05/31/2017,Yes,Single Household/Stockwater,Frostfighting
2007.250.V1,F41/0351,50,,,4320,30240,120960,604800,Miscellaneous,Current,1,WM0883,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,,1264011,5016635,1264063.37,5016656.85,05/23/2007,05/01/2032,05/23/2007,Yes,Commercial/Industrial,Commercial/Industrial
RM17.057.01,F41/0363,1.4,,5.04,121,847,3751,14500,Wakatipu Basin,Current,1,WM1354,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,,1260825,5010174,1260821.38,5010162.88,03/31/2017,04/01/2042,03/31/2017,Yes,Water Supply Communal,Irrigation
98633.V1,F41/0375,0.6,,,31.54,220.8,962,7696,Miscellaneous,Current,1,WM0994,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,,1299243,5008391,1299243.27,5008390.88,07/30/2004,06/30/2024,07/30/2004,Yes,Irrigation,Irrigation
RM12.437.01,F41/0378,0.75,,,42,,1302,15330,,Current,1,WM1478,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,,1276624,5011106,1276621.24,5011107.91,11/20/2012,11/20/2047,11/20/2012,Yes,,
RM19.209.01.V1,F41/0396,25,18,,2160,,62580,324660,Cromwell Terrace,Current,1,,,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Cromwell Terrace,1298745,5005435,1298742.61,5005430.97,07/26/2019,07/24/2044,07/24/2019,Yes,Irrigation,Irrigation
RM13.008.01,F41/0406,21,,,1710,,51300,223300,Cromwell Terrace,Current,1,WM1056,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Cromwell Terrace,1298285,5003379,1298285.173,5003378.83,02/12/2013,02/12/2043,02/12/2013,Yes,Irrigation,Irrigation
RM11.180.01.V1,F41/0410,85,76.5,,7344,,227664,1212750,Bendigo,Current,2,WM0610,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Bendigo,1309464.5,5020889.5,1309468,5020897,10/07/2011,09/07/2041,10/07/2011,Yes,Irrigation,Irrigation
RM14.291.01,F41/0415,30,22,,2592,,77760,672954,Cromwell Terrace,Current,1,WM1190,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Cromwell Terrace,1298377,5005718,1298377,5005718,04/17/2015,04/01/2050,04/17/2015,Yes,Single Household/Stockwater,Firefighting
2005.762,F41/0424,49,47,,3385,,105000,823200,Miscellaneous,Current,3,WM0588,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Unnamed,1258611,5009522,1258528,5009515,01/16/2008,12/01/2042,01/16/2008,Yes,Water Supply Communal,Water Supply Communal
RM16.142.01,F41/0430,395,395,1422,28520,190870,721160,6223165,Wakatipu Basin,Current,6,WM0664,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Windermeer,1266116,5007728,1266113,5007726,10/15/2018,10/01/2048,10/09/2018,Yes,Water Supply Town Supply,Water Supply Town Supply
RM16.087.01,F41/0455,8,8,,249,,6520,47790,Cromwell Terrace,Current,1,WM1473,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Cromwell Terrace,1299810,5004670,1299812,5004675,04/29/2016,04/29/2051,04/29/2016,Yes,Irrigation,Irrigation
RM17.111.01,F41/0483,65,44,234,5616,39312,174096,931478,Cromwell Terrace,Current,2,WM0739,2,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Cromwell Terrace,1297702.5,5002334.5,1297801,5002313,08/24/2017,05/31/2052,05/31/2017,Yes,Single Household/Stockwater,Frostfighting
RM17.111.01,F41/0483,65,44,234,5616,39312,174096,931478,Cromwell Terrace,Current,2,WM1479,2,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Cromwell Terrace,1297702.5,5002334.5,1297801,5002313,08/24/2017,05/31/2052,05/31/2017,Yes,Single Household/Stockwater,Frostfighting
RM17.190.01,F41/0498,6,,,240,,7440,58400,Unknown,Current,1,WM1487,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Wakatipu Basin,1262472,5010257,1262472,5010257,08/23/2017,08/01/2047,08/22/2017,Yes,Water Supply Communal,Water Supply Communal
RM17.360.01,F41/0513,15,4,,432,,13392,80000,Wakatipu Basin,Current,1,WM1517,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Upper Mill Creek,1265618,5014012,1265618,5014008,12/18/2017,12/13/2037,12/18/2017,Yes,Recreation/Club Facility,Dairy Shed/Stockwater
RM16.142.01,F41/0524,395,395,1422,28520,190870,721160,6223165,Wakatipu Basin,Current,6,WM0664,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Windermeer,1266116,5007728,1266152,5007652,10/15/2018,10/01/2048,10/09/2018,Yes,Water Supply Town Supply,Water Supply Town Supply
RM16.142.01,F41/0525,395,395,1422,28520,190870,721160,6223165,Wakatipu Basin,Current,6,WM0664,1,,,Groundwater Take,,1266116,5007728,1266116,5007728,10/15/2018,10/01/2048,10/09/2018,Yes,Water Supply Town Supply,Water Supply Town Supply
RM16.142.01,F41/0526,395,395,1422,28520,190870,721160,6223165,Wakatipu Basin,Current,6,WM0664,1,,,Groundwater Take,,1266116,5007728,1266116,5007728,10/15/2018,10/01/2048,10/09/2018,Yes,Water Supply Town Supply,Water Supply Town Supply
RM16.142.01,F41/0527,395,395,1422,28520,190870,721160,6223165,Wakatipu Basin,Current,6,WM0664,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Shotover Alluvial Ribbon,1266116,5007728,1265682,5007552,10/15/2018,10/01/2048,10/09/2018,Yes,Water Supply Town Supply,Water Supply Town Supply
RM16.142.01,F41/0528,395,395,1422,28520,190870,721160,6223165,Wakatipu Basin,Current,6,WM0664,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Shotover Alluvial Ribbon,1266116,5007728,1265687,5007557,10/15/2018,10/01/2048,10/09/2018,Yes,Water Supply Town Supply,Water Supply Town Supply
RM18.297.01,F41/0570,1,1,,81,,2511,28370,Cardrona Aluvial Ribbon,Current,2,DS0007,2,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Cardrona Alluvial Ribbon,1285774.5,5024528.5,1285461,5024202,08/28/2019,03/01/2054,03/04/2019,Yes,Commercial/Industrial,Commercial/Industrial
